Fold,Method,Alpha,Budget,N_ESTIMATORS,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,race:African-American,race:Asian,race:Caucasian,race:Hispanic,race:Native American,race:Other,c_charge_degree:F,c_charge_degree:M,gender
1,Baseline,0.0,0.3,100,0.1972919068539417,0.10853563014091873,0.127983976596463,0.11554403125537754,0.15634141056339254,0.06399219398020468,0.030707326667096867,0.04282012292868022,0.02684739401427759,0.019540630886230106,0.019399773848959613,0.03087461305024457,0.019929059569225402,0.04019192964498713
1,Baseline (OAF),0.0,0.3,100,0.25399381581944613,0.14937912348465998,0.1566794514220747,0.17184079206863956,0.18966228372729418,0.0,0.0,0.0,0.0,0.0,0.0,0.058352137416670544,0.02009239606121486,0.0
1,RACT,0.02,0.3,100,0.19287507571350102,0.09526891032306894,0.09871123948578663,0.12797699751524397,0.17197020765132368,0.05790966019004042,0.03433453548327533,0.045534029888740724,0.033997704961572124,0.02006657805467988,0.026568842968737426,0.02896846575418559,0.022081539876335456,0.043736212133508506
1,RACT,0.04,0.3,100,0.18904654946031504,0.08301397777387769,0.10765233418424687,0.13847649255844177,0.1696548110182864,0.061782597113438455,0.039670311273495615,0.04399599270973321,0.03433729775929544,0.02295678202909705,0.019959836745518073,0.03433151913697375,0.021636544238907252,0.03348495399837345
1,RACT,0.06,0.3,100,0.19184067698014173,0.09704913960212623,0.10903827437346728,0.13227045505790042,0.18022346398167247,0.05845816972473992,0.03352783365965415,0.03999463132450621,0.033583748752224696,0.013223332769346707,0.022657014884336878,0.024995699990647765,0.024470841303667994,0.03866671759556757
1,RACT,0.08,0.3,100,0.18496447112870526,0.10601258442534901,0.126147459437249,0.12397274277574655,0.1620425846029398,0.06545951693625612,0.02886916157403265,0.04243032876438505,0.03582738234495189,0.018151526060417828,0.021710789875195226,0.03180449218783369,0.016771534687349838,0.03583542519958826
1,RACT,0.1,0.3,100,0.18383005765110724,0.11657623603805066,0.12577286387596773,0.1116903418349541,0.1695587909447567,0.06382816323339979,0.034245657427792044,0.04256892169870792,0.02938066150062459,0.01935551693529161,0.021184470614182948,0.02451166403177371,0.02491151177156299,0.032585142441827995
1,Baseline,0.0,0.3,400,0.18859016215911736,0.1073711032122935,0.11891623402571876,0.11762930186033274,0.16088346659473177,0.0652122574543565,0.029608489901231955,0.040604536498895547,0.03178750052004146,0.021259173569146774,0.025208262561111597,0.03188017766163508,0.024736100753876958,0.036313233227509845
1,Baseline (OAF),0.0,0.3,400,0.2550687587808946,0.158765565477596,0.15706879399721257,0.1615274514091229,0.17854223152995177,0.0,0.0,0.0,0.0,0.0,0.0,0.06753646412732645,0.02149073467789588,0.0
1,RACT,0.02,0.3,400,0.19048715530232124,0.09273234082026756,0.12000739628554452,0.118454587152351,0.16770452079247208,0.06271969595851608,0.0322163564763562,0.04559912738889657,0.029409025949754867,0.022120288987433352,0.023799783105712468,0.032685795687502274,0.02311833691174195,0.03894558918112973
1,RACT,0.04,0.3,400,0.18453178874916018,0.09737121755031729,0.11246584014943505,0.12490400257698943,0.1676778280239229,0.06127270214154839,0.03322263137598388,0.04977015183942135,0.03314940628788511,0.017935713086102197,0.022411001331329422,0.03201365596961823,0.023720589250520084,0.039553471667766245
1,RACT,0.06,0.3,400,0.18436306740184197,0.09944937745060228,0.11744582270930704,0.13177898161702095,0.1673671369014003,0.06322228962337852,0.032385378219609545,0.04496716631888243,0.029405144352408683,0.0177114866989521,0.029845992040068922,0.02921462395775419,0.020573159046632837,0.032270373662140216
1,RACT,0.08,0.3,400,0.18842170089990873,0.09978585257836868,0.1147804127177667,0.1265956634463491,0.16219836142500824,0.062001302757955686,0.03908774284822459,0.04943321094138031,0.030932132640915263,0.019645338982274173,0.022868641426011475,0.024852123996457667,0.02084195840904751,0.03855555693033183
1,RACT,0.1,0.3,400,0.18386055076852587,0.10558036416280504,0.11392187632410423,0.11869274171471673,0.17408347009372346,0.06604731872768992,0.032813448594721385,0.048704982887493066,0.02933285625564898,0.01705875168287917,0.022556909957706636,0.0287385807696536,0.02326569781304571,0.035342450247286106
2,Baseline,0.0,0.3,100,0.18521447538007987,0.12517725014269054,0.12599276243440646,0.12284586548714609,0.1550642598361978,0.06584727443499337,0.028685908332227273,0.040129701340292125,0.037026644337527385,0.01423132831312142,0.02419860650235185,0.022986731401237213,0.01793646399229292,0.034662728065435584
2,Baseline (OAF),0.0,0.3,100,0.233620764873815,0.14689036207544265,0.15560967449371574,0.17517153570071867,0.18474331222212886,0.0,0.0,0.0,0.0,0.0,0.0,0.08025331461390442,0.02371103602027462,0.0
2,RACT,0.02,0.3,100,0.18918169163435342,0.11522175658822029,0.0989242037174022,0.10390229620260205,0.16767745040095036,0.06535301723244703,0.040442975587411445,0.04364860195115277,0.036667350734638914,0.012427248593002418,0.03513964271447697,0.03132400513701436,0.02061652042329588,0.03947323908303196
2,RACT,0.04,0.3,100,0.19221360602978066,0.09588676822359542,0.10783873414926673,0.12282298846044538,0.1675742251652444,0.06244619252365118,0.032746028684763416,0.04668640564761879,0.03275021056936368,0.01960924710625773,0.0294755010330527,0.029509358434478328,0.02218490888102534,0.038255825091455996
2,RACT,0.06,0.3,100,0.1918407935275889,0.1011010685375847,0.1116272244886817,0.13232164778558927,0.15996343888794468,0.05988475776469408,0.03745327986474471,0.04024969883712909,0.030661296883330063,0.028844486315512632,0.02308639550851889,0.027683821026006004,0.017518291781959267,0.03776379879071583
2,RACT,0.08,0.3,100,0.18254087862244292,0.10711926495261238,0.10913739830344185,0.12971563601496328,0.17146451896000664,0.05902408347474794,0.03193856918432041,0.0453885251428144,0.029574676805345933,0.016410948334778727,0.02519502455957216,0.030413197080870136,0.02165555741450857,0.040421721149574555
2,RACT,0.1,0.3,100,0.1858439208132713,0.10053410717008626,0.11827877730530689,0.1316382149479072,0.16750602529152425,0.062220865875840047,0.027707444768721265,0.047811055026093376,0.027857716279233634,0.011649967266979224,0.02629817599483701,0.03513346113143257,0.019305151983285477,0.03821511614548137
2,Baseline,0.0,0.3,400,0.19471753269694575,0.1058583592597791,0.1140453457212929,0.11673324987942882,0.16177297272629013,0.06529933451531651,0.03047833017420983,0.03905901496830294,0.03610784513037287,0.015779292025850992,0.023751337252616706,0.030308077232125457,0.02196399537575861,0.044125313041709364
2,Baseline (OAF),0.0,0.3,400,0.2608010218618783,0.14986296372819832,0.1456696252263016,0.16301993508622767,0.19730447039091645,0.0,0.0,0.0,0.0,0.0,0.0,0.06499971899560035,0.01834226471087746,0.0
2,RACT,0.02,0.3,400,0.1898193928759243,0.10490911422234304,0.11130542475044547,0.11994223239745591,0.16734165672383655,0.06532232218725799,0.0315999318759577,0.04009820964276697,0.03362731232961118,0.017699400890886823,0.025755222026790283,0.03274873148588988,0.022623759632650512,0.03720728895818333
2,RACT,0.04,0.3,400,0.18450692514837042,0.10067676111550791,0.10705517797045712,0.1249141024033159,0.17494420401965508,0.061301148033084195,0.03530772262182527,0.04194704736347559,0.0342021787476189,0.021162491389727655,0.02347145738284567,0.029714002066499864,0.02015443538293912,0.040642346354677436
2,RACT,0.06,0.3,400,0.19024024400876893,0.09337262281767979,0.11405452845362743,0.12113510383050877,0.17563038141159895,0.06675430174590415,0.033203135197991195,0.04061076462546902,0.03414017490052573,0.018047225871848,0.02468299514922064,0.028697639148374976,0.022682564226743834,0.036748318611738585
2,RACT,0.08,0.3,400,0.1908291095056743,0.099325816780017,0.1096410888868487,0.11970134094821586,0.17342235454388388,0.06369730351134051,0.03581704826995438,0.04208638792123441,0.03659312316166063,0.019320258834518947,0.02641235923333837,0.025597972766557814,0.021252244182115968,0.03630359145463916
2,RACT,0.1,0.3,400,0.1844581615958909,0.10618322243425864,0.11911686269067259,0.11765738965729557,0.17234622530918287,0.06126924738523572,0.0346271291931416,0.044066595043733586,0.03345339544320606,0.020441441504956352,0.024512187054393297,0.02783563143603268,0.016974064498553,0.037058446753447105
3,Baseline,0.0,0.3,100,0.20212640018411657,0.1031939613010703,0.11586712149689239,0.11503549426808413,0.16155608052717113,0.05867396498561613,0.027419733724281702,0.03897004169881401,0.030836451124170147,0.030698168832971374,0.02658962913039406,0.024362372391259966,0.021546383100616226,0.04312419723454175
3,Baseline (OAF),0.0,0.3,100,0.24652143898982357,0.1545927722443894,0.15872030834383336,0.14939993167674284,0.19902488825137987,0.0,0.0,0.0,0.0,0.0,0.0,0.06724131715414126,0.024499343339689724,0.0
3,RACT,0.02,0.3,100,0.18745378967104454,0.10039638065656242,0.10914518289413233,0.12214503666867274,0.1670899825379453,0.05764713161867442,0.023649779809208078,0.04399454886045211,0.04132656423510382,0.03348824979692091,0.016262686965814694,0.029126580073396385,0.01905875848710296,0.04921532772496952
3,RACT,0.04,0.3,100,0.1746672814699585,0.09759660489102193,0.1250568147661499,0.12277848030982072,0.17741084243654662,0.0579763606786455,0.030237231857417148,0.03823629605515356,0.036593768706455115,0.018562183477657493,0.026585268670402135,0.03324855989126188,0.02142893173896783,0.03962137505054167
3,RACT,0.06,0.3,100,0.19083467689832057,0.09893850808197528,0.1162207335337292,0.12935885731665306,0.15685890481055967,0.06875387272415441,0.0351530617718883,0.04113869474274098,0.03261503666628853,0.016495443845255947,0.021867346370550163,0.028705711457217377,0.02560551999454112,0.0374536317861253
3,RACT,0.08,0.3,100,0.1758767496342022,0.09576738759441036,0.11917381429212229,0.13584044549593982,0.16787253680322112,0.05853232015217828,0.034896254061581276,0.05441654928291913,0.022970856540972397,0.01968810336043446,0.02195791938249333,0.03326578593521517,0.01994393794345255,0.03979733952085755
3,RACT,0.1,0.3,100,0.19550343826674782,0.09609709675391237,0.11175455960072621,0.11449900064300413,0.1814377163715588,0.06137288874043808,0.03196842552416639,0.03942409208915112,0.029669896414927614,0.022389591463296346,0.02658442145636051,0.028081834938546203,0.01978416638535183,0.04143287135181266
3,Baseline,0.0,0.3,400,0.19387466997808298,0.1117797859175037,0.11099223750944572,0.11854426531226951,0.16160799730514305,0.06493600603045203,0.027855560737708052,0.04635833203264087,0.03047620298960927,0.018894686824921608,0.023761686153466185,0.026609342807387675,0.022745888039357124,0.041563338362012106
3,Baseline (OAF),0.0,0.3,400,0.2649309676690603,0.14697578906347228,0.15127103219245613,0.1646079428162791,0.18968441902747687,0.0,0.0,0.0,0.0,0.0,0.0,0.06238283625504208,0.020147012976213068,0.0
3,RACT,0.02,0.3,400,0.1921754768071265,0.10050006641956792,0.11063190587812215,0.11714540665192504,0.1689538537123115,0.062211179771225,0.030192492433241194,0.043265191307762366,0.03170134240139074,0.019200997713369434,0.02656364277498225,0.031249789576244958,0.02386948019173292,0.042339174360998044
3,RACT,0.04,0.3,400,0.1896469402013568,0.09842941798673722,0.11513494183496667,0.12899037867182167,0.15523425763617305,0.06165070989491029,0.03597525795169149,0.04254588734249879,0.03150606452517794,0.0204359667771222,0.02747171194739675,0.028076250081628645,0.022220190982162605,0.04268202416635584
3,RACT,0.06,0.3,400,0.18615607966100434,0.10815892993890487,0.11472692116914257,0.13247568137078652,0.16735382405941646,0.05694939449804514,0.02837257966093956,0.046809145981004364,0.029657696826127365,0.018915510526759886,0.021926038085231945,0.02921150411628322,0.02000122219711805,0.03928547190923546
3,RACT,0.08,0.3,400,0.18133011962400075,0.10250452352080598,0.11275109980459985,0.12618484950186348,0.17296851185976797,0.061076180309566866,0.04175199280111002,0.040977999664821574,0.03038885503238592,0.018591391468302746,0.030907728210926508,0.026414274621300787,0.01861917781115825,0.035533295769389385
3,RACT,0.1,0.3,400,0.18375333718238193,0.10148053679733,0.11507015900720344,0.125631310141432,0.1661028255695794,0.06233367716099186,0.040207925624786145,0.04252524561445391,0.03343675567474452,0.02231977150431747,0.022230842880167988,0.02638315844255826,0.01994029227270952,0.03858416212734366
4,Baseline,0.0,0.3,100,0.2010664076902681,0.12358576780475887,0.1016693606900778,0.10724304497195833,0.16772882050262702,0.06832040818739803,0.032522504891519456,0.03373967853376093,0.04017734765061299,0.019205871712397172,0.025586657848420118,0.025251819792631473,0.015215986916241646,0.03868632280732814
4,Baseline (OAF),0.0,0.3,100,0.25495839929948194,0.1646807590859161,0.14327830639603137,0.17318425124230805,0.18067918708458316,0.0,0.0,0.0,0.0,0.0,0.0,0.06573270337956119,0.01748639351211818,0.0
4,RACT,0.02,0.3,100,0.18370043823245596,0.09719586985953507,0.13718391004991246,0.1396729614839051,0.1630159568064251,0.05683679446248329,0.028760659373037546,0.05153685474879149,0.030800334627894332,0.01585250278678041,0.015724262957155316,0.02576393705372967,0.021237411866945537,0.03271810569094872
4,RACT,0.04,0.3,100,0.18971906907326,0.10113291450217939,0.13282447036238917,0.12786594772047008,0.15787378284690998,0.06844678389481974,0.026710690362858447,0.04079732491329416,0.0359433147479673,0.017425583153340553,0.014385511809595734,0.02315306394486974,0.02370617485820173,0.040015367809843966
4,RACT,0.06,0.3,100,0.19378948503970125,0.10453064629874488,0.1068639760005097,0.12225350722522377,0.16423025143106784,0.05798560930886832,0.029082238183707147,0.04357375833466081,0.03828050252357772,0.02090227371202894,0.024059643058602673,0.0235964222119174,0.024035644297668773,0.04681604237372076
4,RACT,0.08,0.3,100,0.18107492743849918,0.11155332993421722,0.12507774116063564,0.11864831395720735,0.1687993492081613,0.05760946958370432,0.03314990043456377,0.047402322838406764,0.030946341662447596,0.02479838760723048,0.018807897716485885,0.02980376818074639,0.017890777001145008,0.03443747327654915
4,RACT,0.1,0.3,100,0.18445946584645176,0.10039482025976125,0.11825161267439935,0.12582336252550336,0.1708555543744382,0.06908811163040371,0.03085691836532361,0.03865964182179421,0.03263129690436677,0.018631912800954994,0.019978140826477767,0.018778314798574492,0.031725407115556596,0.0398654400559941
4,Baseline,0.0,0.3,400,0.1974752337111585,0.10837739179664939,0.11295918580453237,0.11778609630994759,0.15913587726172526,0.06751179734722938,0.029711373022061706,0.04396499868320927,0.03541813997606617,0.01745190096303021,0.02081253846860214,0.02748136748616847,0.02088159389274217,0.04103250527687711
4,Baseline (OAF),0.0,0.3,400,0.25495399256730716,0.1584469948477688,0.15060311267509,0.16400685095598835,0.1837999460756139,0.0,0.0,0.0,0.0,0.0,0.0,0.06872403192708433,0.0194650709511475,0.0
4,RACT,0.02,0.3,400,0.19049622597239638,0.1027445131681262,0.11233570183540544,0.12037454411314898,0.17279919552059206,0.0638476534776981,0.030063529590167812,0.04015865212967318,0.03760324786783723,0.01821105416178135,0.023327833238815026,0.026385410010094267,0.021661117882984603,0.039991321031279295
4,RACT,0.04,0.3,400,0.18810072198041217,0.10110534511526896,0.11725220376893809,0.11661541971093113,0.17455643301213047,0.062346212980305224,0.03237609385965378,0.046807172112868146,0.03178112497911649,0.017035465216375934,0.02107852955381328,0.028670957850037315,0.020921304971950303,0.041353014888198814
4,RACT,0.06,0.3,400,0.18715921538641758,0.1000411862316136,0.11888207949567198,0.1304099639026954,0.1688869988200894,0.058714870987546824,0.03489503886408517,0.04145257010540761,0.035583956852174844,0.018838176958693078,0.017597066298405486,0.025257455896003936,0.019533723196436637,0.04274769700475848
4,RACT,0.08,0.3,400,0.1773625959527304,0.11905448773196757,0.11698427401801569,0.13025723547798893,0.1666668237624546,0.06344471756641987,0.03200213059689162,0.03893302476366346,0.03218892474229494,0.016102457290255924,0.019536523446436718,0.027332840868096706,0.02181612709908714,0.03831783668369638
4,RACT,0.1,0.3,400,0.1879669607583826,0.10030710385494264,0.12006004174141836,0.12210588015387508,0.17752667947831646,0.06339454357717464,0.03645239944828082,0.036906447706773315,0.03281038421112327,0.017199365766107422,0.022293926369285684,0.025683765113763683,0.019457978839286502,0.037834522981269596
5,Baseline,0.0,0.3,100,0.1845016899444613,0.11146489410593632,0.1343858271999209,0.11062197977070283,0.16658999812721886,0.060798334077631085,0.03495648853288026,0.036974013462409853,0.03493701574551702,0.014306209520540757,0.02585098870870668,0.02489211489613915,0.021078292463060297,0.03864215344487488
5,Baseline (OAF),0.0,0.3,100,0.25472881807914055,0.1549412861176795,0.14670182408994714,0.16375666438746747,0.19210532168585162,0.0,0.0,0.0,0.0,0.0,0.0,0.06662073060868534,0.02114535503122841,0.0
5,RACT,0.02,0.3,100,0.19715026482571377,0.09698771059647572,0.10963448587530102,0.11535928400331244,0.17354351210307195,0.06290151473216148,0.024515877722983977,0.04601904271914622,0.039987720213196076,0.02006263766538939,0.022331317724838942,0.02769783196419267,0.02036321890311704,0.04344558095109935
5,RACT,0.04,0.3,100,0.18954621932436258,0.09906352256660247,0.11518145503366475,0.13365088234922537,0.1605620124843177,0.059305652830197696,0.028003726327262068,0.045874620696822715,0.039294713803628915,0.017525043666712863,0.028125350831175226,0.027523823303252162,0.015448043795471943,0.040894932987303685
5,RACT,0.06,0.3,100,0.18270488565087764,0.1111857612286621,0.11190453908461753,0.13116150498043708,0.15819189186292473,0.061128212490806653,0.03543078859639304,0.04282404637600234,0.03549679727733562,0.017162054154445616,0.021851283709094695,0.02872910746577097,0.024839432380456515,0.037389694742175475
5,RACT,0.08,0.3,100,0.1820575350754954,0.11367830458769893,0.11491767473054824,0.11996646188205085,0.1800367304571605,0.06108180174889598,0.027877594648672118,0.039213398913369196,0.037008652391028705,0.01456411699581466,0.03178629065778657,0.026853817239873446,0.019247117879078582,0.03171050279252689
5,RACT,0.1,0.3,100,0.18034671372955283,0.12792315221717554,0.11330466959254208,0.12369894277102916,0.16127290391851415,0.05894823364070092,0.0321682220273599,0.044034543768018214,0.03016229336929215,0.020834059586481636,0.022904622091080847,0.0299207814025615,0.021134440082020787,0.03334642180367032
5,Baseline,0.0,0.3,400,0.19316573898254114,0.10672114271076956,0.11458374045988778,0.11811572486870636,0.1588824853557865,0.06365133071371742,0.03205656189372201,0.042158662973763805,0.03422316394258978,0.017377027879956725,0.0263237461246461,0.02889793746808954,0.022275714808793562,0.0415670218170295
5,Baseline (OAF),0.0,0.3,400,0.255359085861062,0.15242382694184586,0.16169558818702864,0.15968218890031138,0.18147734824897785,0.0,0.0,0.0,0.0,0.0,0.0,0.06773619884773716,0.021625763013037102,0.0
5,RACT,0.02,0.3,400,0.19024058509519456,0.10267666454321533,0.11450777035083487,0.11919082763427435,0.16715600509697962,0.06387865806093786,0.03354717784713584,0.03598892375066614,0.03274956203852768,0.018899620496137425,0.025589012441169397,0.02997727780976229,0.02312512823047279,0.04247278660469178
5,RACT,0.04,0.3,400,0.18387030197953264,0.10510587577731095,0.11303492690559934,0.11838786476690404,0.17426142907574424,0.061125706041494275,0.02917392700111084,0.04122941616220819,0.03628818793187359,0.020510990736931273,0.02653285214101947,0.025729575609691385,0.02473470440967998,0.04001424146089973
5,RACT,0.06,0.3,400,0.1841686214961392,0.1078866176252628,0.11396593428906582,0.12437189228213058,0.1689749901246596,0.06444797838233735,0.037595322317875504,0.03998094253714037,0.029707352502966553,0.016963199295703384,0.024611350302200456,0.029331069309277195,0.01887420597166764,0.03912052356357362
5,RACT,0.08,0.3,400,0.1901515843902005,0.11013679361217611,0.11644028457199923,0.1201872638481301,0.171631874073741,0.057955923372722,0.031230949261590535,0.04225492221571317,0.03358070353634275,0.013356663895710002,0.02417353748999635,0.02541296936289029,0.023757745908591643,0.039728784460196294
